"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","headquarters","state","title.company","position","rank","net_worth.millions","is.government","pay.millions","assets_under_management.millions","salary.millions","url.bio.forbes","url.image"
"58",2014,"Billionaires","Anne Cox Chambers","Chambers",NA,98,"media","Media","F","United States",2014-03-13 20:32:47,NA,NA,NA,NA,"GA","Georgia",NA,58,58,15500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/anne-cox-chambers","http://i.forbesimg.com/media/lists/people/anne-cox-chambers_200x200.jpg"
"59",2014,"Billionaires","Iris Fontbona","Fontbona",0.31,75,"mining","Metals & Mining","F","Chile",2018-02-13 23:10:01,16391.003,83,83,NA,NA,NA,NA,59,58,15500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/iris-fontbona","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"60",2014,"Billionaires","Francois Pinault","Pinault",-951.743,81,"retail","Fashion & Retail","M","France",2018-02-13 23:10:01,26906.03,30,30,"//specials-images.forbesimg.com/imageserve/58a1b7f9a7ea431f321962a1/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=127&cropY2=805",NA,NA,NA,60,58,15500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/francois-pinault","http://i.forbesimg.com/media/lists/people/francois-pinault_200x200.jpg"
"61",2014,"Billionaires","Mohammed Al Amoudi","Al Amoudi",18.273,71,"oil, diversified","Energy","M","Saudi Arabia",2018-02-13 23:10:01,10689.658,148,148,"//specials-images.forbesimg.com/imageserve/143e79f09d0454d42fe63a677fe41a08/416x416.jpg?background=000000&cropX1=66&cropX2=734&cropY1=222&cropY2=891",NA,NA,NA,61,61,15300,FALSE,NA,NA,NA,"http://www.forbes.com/profile/mohammed-al-amoudi","http://i.forbesimg.com/media/lists/people/mohammed-al-amoudi_200x200.jpg"
"62",2014,"Billionaires","Azim Premji","Premji",0,72,"software","Technology","M","India",2018-02-13 23:10:01,18998.574,63,63,"//specials-images.forbesimg.com/imageserve/59cbf32f4bbe6f37dd9f8dff/416x416.jpg?background=000000&cropX1=560&cropX2=2168&cropY1=0&cropY2=1607",NA,NA,"Chairman, Wipro Limited (ADR)",62,61,15300,FALSE,NA,NA,NA,"http://www.forbes.com/profile/azim-premji","http://i.forbesimg.com/media/lists/people/azim-premji_200x200.jpg"
"63",2014,"Billionaires","Gennady Timchenko","Timchenko",13.522,65,"oil & gas","Energy","M","Russia",2018-02-13 23:10:01,16067.896,88,88,"//specials-images.forbesimg.com/imageserve/58a25b3d4bbe6f0e5586b9e4/416x416.jpg?background=000000&cropX1=108&cropX2=639&cropY1=226&cropY2=758",NA,NA,NA,63,61,15300,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gennady-timchenko","http://i.forbesimg.com/media/lists/people/gennady-timchenko_200x200.jpg"
"64",2014,"Billionaires","Wang Jianlin","Wang",-3.791,63,"real estate","Real Estate","M","China",2018-02-13 23:10:01,31732.995,23,23,"//specials-images.forbesimg.com/imageserve/5a0b1e1331358e542c053e6a/416x416.jpg?background=000000&cropX1=1473&cropX2=5308&cropY1=8&cropY2=3840",NA,NA,"Chairman, Dalian Wanda Group",64,64,15100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/wang-jianlin","http://i.forbesimg.com/media/lists/people/wang-jianlin_200x200.jpg"
"65",2014,"Billionaires","Charles Ergen","Ergen",67.39,64,"Dish Network","Technology","M","United States",2018-02-13 23:10:01,13641.862,109,109,"//specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832","CO","Colorado","Founder and Chairman, DISH Network",65,65,15000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/charles-ergen","http://i.forbesimg.com/media/lists/people/charles-ergen_200x200.jpg"
"66",2014,"Billionaires","Stefan Quandt","Quandt",-113.292,51,"BMW","Automotive","M","Germany",2018-02-13 23:10:01,22063.411,41,41,"//specials-images.forbesimg.com/imageserve/56c7cdc0e4b062f6b59a2400/416x416.jpg?background=000000&cropX1=53&cropX2=720&cropY1=10&cropY2=677",NA,NA,NA,66,66,14900,FALSE,NA,NA,NA,"http://www.forbes.com/profile/stefan-quandt","http://i.forbesimg.com/media/lists/people/stefan-quandt_200x200.jpg"
"67",2014,"Billionaires","German Larrea Mota Velasco","Larrea Mota Velasco",177.48,64,"mining","Metals & Mining","M","Mexico",2018-02-13 23:10:01,17821.908,70,70,"//specials-images.forbesimg.com/imageserve/597a47174bbe6f3eb800b6b8/416x416.jpg?background=000000&cropX1=1901&cropX2=3603&cropY1=368&cropY2=2069",NA,NA,NA,67,67,14700,FALSE,NA,NA,NA,"http://www.forbes.com/profile/german-larrea-mota-velasco","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"68",2014,"Billionaires","Harold Hamm","Hamm",-48.354,72,"oil & gas","Energy","M","United States",2018-02-13 23:10:01,14756.779,100,100,"//specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589","OK","Oklahoma","Chairman and CEO, Continental Resources",68,68,14600,FALSE,NA,NA,NA,"http://www.forbes.com/profile/harold-hamm","http://i.forbesimg.com/media/lists/people/harold-hamm_200x200.jpg"
"69",2014,"Billionaires","Donald Bren","Bren",0,85,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,16265.953,85,85,"//specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556","CA","California","Chairman, Irvine Company",69,69,14400,FALSE,NA,NA,NA,"http://www.forbes.com/profile/donald-bren","http://i.forbesimg.com/media/lists/people/donald-bren_200x200.jpg"
"70",2014,"Billionaires","Ray Dalio","Dalio",0,68,"hedge funds","Investments","M","United States",2018-02-13 23:10:01,17720,71,71,"//specials-images.forbesimg.com/imageserve/58c1d5374bbe6f0e55884b3e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=60&cropY2=804","CT","Connecticut","Founder & Co-Chief Investment Officer, Bridgewater Associates",70,69,14400,FALSE,900,NA,NA,"http://www.forbes.com/profile/ray-dalio","http://i.forbesimg.com/media/lists/people/ray-dalio_200x200.jpg"
"71",2014,"Billionaires","Georg Schaeffler","Schaeffler",-95.784,53,"ball bearings","Automotive","M","Germany",2018-02-13 23:10:01,25377.584,31,31,"//specials-images.forbesimg.com/imageserve/58c848824bbe6f0e5588926e/416x416.jpg?background=000000&cropX1=72&cropX2=663&cropY1=31&cropY2=622",NA,NA,NA,71,71,14300,FALSE,NA,NA,NA,"http://www.forbes.com/profile/georg-schaeffler","http://i.forbesimg.com/media/lists/people/georg-schaeffler_200x200.jpg"
"72",2014,"Billionaires","Luis Carlos Sarmiento","Sarmiento",246.548,85,"banking","Finance and Investments","M","Colombia",2018-02-13 23:10:01,12396.305,127,127,"//specials-images.forbesimg.com/imageserve/589f415ca7ea431f3219486a/416x416.jpg?background=000000&cropX1=132&cropX2=700&cropY1=55&cropY2=624",NA,NA,NA,72,72,14200,FALSE,NA,NA,NA,"http://www.forbes.com/profile/luis-carlos-sarmiento","http://i.forbesimg.com/media/lists/people/luis-carlos-sarmiento_200x200.jpg"
"73",2014,"Billionaires","Serge Dassault","Dassault",139.804,92,"aviation","Diversified","M","France",2018-02-13 23:10:01,23130.288,39,39,"//specials-images.forbesimg.com/imageserve/58a1c21ba7ea431f32196361/416x416.jpg?background=000000&cropX1=71&cropX2=691&cropY1=274&cropY2=894",NA,NA,NA,73,73,14000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/serge-dassault","http://i.forbesimg.com/media/lists/people/serge-dassault_200x200.jpg"
"74",2014,"Billionaires","Ronald Perelman","Perelman",26.175,75,"leveraged buyouts","Investments","M","United States",2018-02-13 23:10:01,9825.851,160,160,"//specials-images.forbesimg.com/imageserve/58c1d58c4bbe6f0e55884b42/416x416.jpg?background=000000&cropX1=155&cropX2=617&cropY1=37&cropY2=499","NY","New York",NA,74,73,14000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ronald-perelman","http://i.forbesimg.com/media/lists/people/ronald-perelman_200x200.jpg"
"75",2014,"Billionaires","Laurene Powell Jobs","Powell Jobs",108.608,54,"Apple, Disney","Technology","F","United States",2018-02-13 23:10:01,19118.459,61,61,"//specials-images.forbesimg.com/imageserve/5a270a504bbe6f37e65991c9/416x416.jpg?background=000000&cropX1=1150&cropX2=4486&cropY1=0&cropY2=3333","CA","California","Founder and Chair, Emerson Collective",75,73,14000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/laurene-powell-jobs","http://i.forbesimg.com/media/lists/people/laurene-powell-jobs_200x200.jpg"
"76",2014,"Billionaires","Vagit Alekperov","Alekperov",265.419,67,"Lukoil","Energy","M","Russia",2018-02-13 23:10:01,16917.995,77,77,"//specials-images.forbesimg.com/imageserve/58a273724bbe6f0e5586bae2/416x416.jpg?background=000000&cropX1=158&cropX2=604&cropY1=187&cropY2=633",NA,NA,NA,76,76,13600,FALSE,NA,NA,NA,"http://www.forbes.com/profile/vagit-alekperov","http://i.forbesimg.com/media/lists/people/vagit-alekperov_200x200.jpg"
"77",2014,"Billionaires","John Fredriksen","Fredriksen",12.774,73,"shipping","Logistics","M","Cyprus",2018-02-13 23:10:01,7083.206,235,235,"//specials-images.forbesimg.com/imageserve/589f42234bbe6f0e55868ad0/416x416.jpg?background=000000&cropX1=40&cropX2=710&cropY1=63&cropY2=733",NA,NA,NA,77,76,13600,FALSE,NA,NA,NA,"http://www.forbes.com/profile/john-fredriksen","http://i.forbesimg.com/media/lists/people/john-fredriksen_200x200.jpg"
"78",2014,"Billionaires","Rupert Murdoch","Murdoch",109.102,86,"media","Media","M","United States",2018-02-13 23:10:01,15352.166,94,94,"http://specials-images.forbesimg.com/imageserve/57e5848031358e16c589dd43/416x416.jpg?background=000000&cropX1=35&cropX2=713&cropY1=47&cropY2=725","NY","New York","Chairman and CEO, News Corp",78,78,13500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/rupert-murdoch","http://i.forbesimg.com/media/lists/people/rupert-murdoch_200x200.jpg"
"79",2014,"Billionaires","John Paulson","Paulson",0,62,"hedge funds","Investments","M","United States",2018-02-13 23:10:01,7800,208,208,"//specials-images.forbesimg.com/imageserve/59d588784bbe6f37dda003a0/416x416.jpg?background=000000&cropX1=818&cropX2=1919&cropY1=283&cropY2=1384","NY","New York","Founder, Paulson &#38; Co. Inc.",79,78,13500,FALSE,1900,NA,NA,"http://www.forbes.com/profile/john-paulson","http://i.forbesimg.com/media/lists/people/john-paulson_200x200.jpg"
"80",2014,"Billionaires","Ma Huateng","Ma",1341.581,46,"internet media","Technology","M","China",2018-02-13 23:10:01,46866.781,15,15,"//specials-images.forbesimg.com/imageserve/5a0b1c5f4bbe6f6cadc87723/416x416.jpg?background=000000&cropX1=4&cropX2=1995&cropY1=266&cropY2=2259",NA,NA,NA,80,80,13400,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ma-huateng","http://i.forbesimg.com/media/lists/people/ma-huateng_200x200.jpg"
"81",2014,"Billionaires","Gerald Cavendish Grosvenor","Grosvenor",NA,66,"real estate","Real Estate","M","United Kingdom",2015-03-01 22:58:54,NA,NA,NA,NA,NA,NA,NA,81,81,13000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/gerald-cavendish-grosvenor","http://i.forbesimg.com/media/lists/people/gerald-cavendish-grosvenor_200x200.jpg"
"82",2014,"Billionaires","Pallonji Mistry","Mistry",0.002,88,"construction","Construction & Engineering","M","Ireland",2018-02-13 23:10:01,17906.132,68,68,"http://specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=6&cropY2=749",NA,NA,NA,82,82,12800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/pallonji-mistry","http://i.forbesimg.com/media/lists/people/pallonji-mistry_200x200.jpg"
"83",2014,"Billionaires","Johanna Quandt","Quandt",NA,91,"BMW","Automotive","F","Germany",2015-08-12 16:37:34,NA,NA,NA,NA,NA,NA,NA,83,82,12800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/johanna-quandt","http://i.forbesimg.com/media/lists/people/johanna-quandt_200x200.jpg"
"84",2014,"Billionaires","Dilip Shanghvi","Shanghvi",0,62,"pharmaceuticals","Healthcare","M","India",2018-02-13 23:10:01,12961.71,115,115,"//specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667",NA,NA,NA,84,82,12800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/dilip-shanghvi","http://i.forbesimg.com/media/lists/people/dilip-shanghvi_200x200.jpg"
"85",2014,"Billionaires","Jack Taylor","Taylor",NA,95,"Enterprise Rent-A-Car","Service","M","United States",2014-03-13 20:32:59,NA,NA,NA,NA,"MO","Missouri","Founder, Enterprise Rent-A-Car",85,82,12800,FALSE,NA,NA,NA,"http://www.forbes.com/profile/jack-taylor","http://i.forbesimg.com/media/lists/people/jack-taylor_200x200.jpg"
"86",2014,"Billionaires","Thomas & Raymond Kwok","Kwok",57.218,NA,"real estate","Real Estate","M","Hong Kong",2018-02-13 23:10:01,16429.308,82,82,"//specials-images.forbesimg.com/imageserve/5a579cfd4bbe6f2652f2517c/416x416.jpg?background=000000&cropX1=152&cropX2=1061&cropY1=6&cropY2=915",NA,NA,NA,86,86,12600,FALSE,NA,NA,NA,"http://www.forbes.com/profile/thomas-raymond-kwok","http://i.forbesimg.com/media/lists/people/thomas-raymond-kwok_200x200.jpg"
"87",2014,"Billionaires","Vladimir Potanin","Potanin",292.801,57,"metals","Metals & Mining","M","Russia",2018-02-13 23:10:01,16308.107,84,84,"//specials-images.forbesimg.com/imageserve/58cb22a831358e1a35ad2a44/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=166&cropY2=910",NA,NA,NA,87,86,12600,FALSE,NA,NA,NA,"http://www.forbes.com/profile/vladimir-potanin","http://i.forbesimg.com/media/lists/people/vladimir-potanin_200x200.jpg"
"88",2014,"Billionaires","Rinat Akhmetov","Akhmetov",0,51,"steel, coal","Metals & Mining","M","Ukraine",2018-02-13 23:10:01,5689.263,330,330,"//specials-images.forbesimg.com/imageserve/58a3b89da7ea431f3219879c/416x416.jpg?background=000000&cropX1=156&cropX2=554&cropY1=340&cropY2=738",NA,NA,NA,88,88,12500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/rinat-akhmetov","http://i.forbesimg.com/media/lists/people/rinat-akhmetov_200x200.jpg"
"89",2014,"Billionaires","James Simons","Simons",0,79,"hedge funds","Investments","M","United States",2018-02-13 23:10:01,20885,47,47,"//specials-images.forbesimg.com/imageserve/59d559a54bbe6f37dd9fffe3/416x416.jpg?background=000000&cropX1=142&cropX2=2025&cropY1=210&cropY2=2094","NY","New York","Founder, Renaissance Technologies Corp.",89,88,12500,FALSE,1100,NA,NA,"http://www.forbes.com/profile/james-simons","http://i.forbesimg.com/media/lists/people/james-simons_200x200.jpg"
"90",2014,"Billionaires","Alberto Bailleres Gonzalez","Bailleres Gonzalez",82.116,86,"mining","Metals & Mining","M","Mexico",2018-02-13 23:10:01,10838.478,144,144,"//specials-images.forbesimg.com/imageserve/589fd25aa7ea431f32194e63/416x416.jpg?background=000000&cropX1=0&cropX2=715&cropY1=166&cropY2=881",NA,NA,NA,90,90,12400,FALSE,NA,NA,NA,"http://www.forbes.com/profile/alberto-bailleres-gonzalez","http://i.forbesimg.com/media/lists/people/alberto-bailleres-gonzalez_200x200.jpg"
"91",2014,"Billionaires","Robin Li","Li",219.079,49,"internet search","Technology","M","China",2018-02-13 23:10:01,12581.459,121,121,"//specials-images.forbesimg.com/imageserve/5a05ee0b31358e542c051885/416x416.jpg?background=000000&cropX1=677&cropX2=1994&cropY1=0&cropY2=1317",NA,NA,"Founder and CEO, Baidu",91,91,12100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/robin-li","http://i.forbesimg.com/media/lists/people/robin-li_200x200.jpg"
"92",2014,"Billionaires","Ernesto Bertarelli","Bertarelli",3.283,52,"biotech, investments","Healthcare","M","Switzerland",2018-02-13 23:10:01,8946.262,180,180,"//specials-images.forbesimg.com/imageserve/58a28ca9a7ea431f3219767c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=37&cropY2=781",NA,NA,NA,92,92,12000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ernesto-bertarelli","http://i.forbesimg.com/media/lists/people/ernesto-bertarelli_200x200.jpg"
"93",2014,"Billionaires","Hans Rausing","Rausing",0,91,"packaging","Manufacturing","M","Sweden",2018-02-13 23:10:01,12500,125,125,"//specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=77&cropX2=716&cropY1=92&cropY2=732",NA,NA,NA,93,92,12000,FALSE,NA,NA,NA,"http://www.forbes.com/profile/hans-rausing","http://i.forbesimg.com/media/lists/people/hans-rausing_200x200.jpg"
"94",2014,"Billionaires","Zong Qinghou","Zong",0,72,"beverages","Food and Beverage","M","China",2018-02-13 23:10:01,9516.728,167,167,"//specials-images.forbesimg.com/imageserve/5a05f1a631358e542c0518f7/416x416.jpg?background=000000&cropX1=348&cropX2=2062&cropY1=4&cropY2=1717",NA,NA,"Chairman, Hangzhou Wahaha Group",94,94,11600,FALSE,NA,NA,NA,"http://www.forbes.com/profile/zong-qinghou","http://i.forbesimg.com/media/lists/people/zong-qinghou_200x200.jpg"
"95",2014,"Billionaires","Robert Kuok","Kuok",10.748,94,"diversified","Diversified","M","Malaysia",2018-02-13 23:10:01,14932.125,98,98,"//specials-images.forbesimg.com/imageserve/5e8301a2b1b31dbbfe65f3484b2cb865/416x416.jpg?background=000000&cropX1=101&cropX2=681&cropY1=68&cropY2=648",NA,NA,NA,95,95,11500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/robert-kuok","http://i.forbesimg.com/media/lists/people/robert-kuok_200x200.jpg"
"96",2014,"Billionaires","David & Simon Reuben","Reuben",0,75,"investments, real estate","Real Estate","M","United Kingdom",2018-02-13 23:10:01,17937.614,67,67,"//specials-images.forbesimg.com/imageserve/58ee56d9a7ea437ada262e00/416x416.jpg?background=000000&cropX1=253&cropX2=1732&cropY1=64&cropY2=1543",NA,NA,NA,96,95,11500,FALSE,NA,NA,NA,"http://www.forbes.com/profile/david-simon-reuben","http://i.forbesimg.com/media/lists/people/david-simon-reuben_200x200.jpg"
"97",2014,"Billionaires","Dhanin Chearavanont","Chearavanont",403.563,78,"food","Diversified","M","Thailand",2018-02-13 23:10:01,15320.851,96,96,"//specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850",NA,NA,NA,97,97,11400,FALSE,NA,NA,NA,"http://www.forbes.com/profile/dhanin-chearavanont","http://i.forbesimg.com/media/lists/people/dhanin-chearavanont_200x200.jpg"
"98",2014,"Billionaires","Andrey Melnichenko","Melnichenko",4.613,45,"coal, fertilizers","Energy","M","Russia",2018-02-13 23:10:01,15730.423,91,91,"//specials-images.forbesimg.com/imageserve/58a255b5a7ea431f321973d5/416x416.jpg?background=000000&cropX1=5&cropX2=739&cropY1=145&cropY2=880",NA,NA,NA,98,97,11400,FALSE,NA,NA,NA,"http://www.forbes.com/profile/andrey-melnichenko","http://i.forbesimg.com/media/lists/people/andrey-melnichenko_200x200.jpg"
"99",2014,"Billionaires","Henry Sy","Sy",259.144,93,"diversified","Diversified","M","Philippines",2018-02-13 23:10:01,20119.828,55,55,"//specials-images.forbesimg.com/imageserve/56cbce18e4b062f6b59a481a/416x416.jpg?background=000000&cropX1=130&cropX2=642&cropY1=35&cropY2=547",NA,NA,NA,99,97,11400,FALSE,NA,NA,NA,"http://www.forbes.com/profile/henry-sy","http://i.forbesimg.com/media/lists/people/henry-sy_200x200.jpg"
"100",2014,"Billionaires","German Khan","Khan",12.567,56,"oil, banking, telecom","Energy","M","Russia",2018-02-13 23:10:01,9976.662,155,155,"//specials-images.forbesimg.com/imageserve/58a25b944bbe6f0e5586b9e8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=327&cropY2=1071",NA,NA,NA,100,100,11300,FALSE,NA,NA,NA,"http://www.forbes.com/profile/german-khan","http://i.forbesimg.com/media/lists/people/german-khan_200x200.jpg"
"101",2014,"Billionaires","Ananda Krishnan","Krishnan",60.454,79,"telecom","Telecom","M","Malaysia",2018-02-13 23:10:01,7290.99,228,228,"//specials-images.forbesimg.com/imageserve/58a374844bbe6f0e5586cbfd/416x416.jpg?background=000000&cropX1=52&cropX2=709&cropY1=174&cropY2=831",NA,NA,NA,101,100,11300,FALSE,NA,NA,NA,"http://www.forbes.com/profile/ananda-krishnan","http://i.forbesimg.com/media/lists/people/ananda-krishnan_200x200.jpg"
"102",2014,"Billionaires","Lee Kun-Hee","Lee",511.194,76,"Samsung","Diversified","M","South Korea",2018-02-13 23:10:01,19593.312,58,58,"//specials-images.forbesimg.com/imageserve/58f8d8e84bbe6f1aff4612ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825",NA,NA,"Chairman, Samsung Electronics",102,102,11100,FALSE,NA,NA,NA,"http://www.forbes.com/profile/lee-kun-hee","http://i.forbesimg.com/media/lists/people/lee-kun-hee_200x200.jpg"
