"","year","list","name","last_name","net_worth_change.millions","age","source","industry","gender","country","timestamp","net_worth.realtime.millions","real_time.rank","real_time.position","squareImage","title.company","headquarters","state","net_worth.millions","position","rank","url.bio.forbes","url.image"
"1835",2000,"Billionaires","Rahul Bajaj","Bajaj",-0.001,79,"motorcycles","Automotive","M","India",2018-02-13 23:10:01,4412.613,486,486,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/rahul-bajaj","http://i.forbesimg.com/media/lists/people/rahul-bajaj_200x200.jpg"
"1836",2000,"Billionaires","Rainer Blickle","Blickle",0,70,"auto parts","Manufacturing","M","Germany",2018-02-13 23:10:01,4307.628,505,505,"//specials-images.forbesimg.com/imageserve/250c3eea55c826ca89f092951d0882b3/416x416.jpg?background=000000&cropX1=55&cropX2=680&cropY1=256&cropY2=881",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/rainer-blickle","http://i.forbesimg.com/media/lists/people/rainer-blickle_200x200.jpg"
"1837",2000,"Billionaires","Raj Kumar & Kishin RK","Kumar & Kishin RK",0,63,"real estate","Real Estate","M","Singapore",2018-02-13 23:10:01,2624.334,909,909,"http://specials-images.forbesimg.com/imageserve/2ee0cbfdcb4531b1edcc4917f3b1df61/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=126&cropY2=870",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/raj-kumar-kishin-rk","http://i.forbesimg.com/media/lists/people/raj-kumar-kishin-rk_200x200.jpg"
"1838",2000,"Billionaires","Rajan Raheja & family","Raheja",0,63,"diversified","Diversified","M","India",2018-02-13 23:10:01,3163.868,749,749,"//specials-images.forbesimg.com/imageserve/59cc22e931358e542c02fd0f/416x416.jpg?background=000000&cropX1=8&cropX2=1200&cropY1=8&cropY2=1201",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/rajan-raheja","http://i.forbesimg.com/media/lists/people/rajan-raheja_200x200.jpg"
"1839",2000,"Billionaires","Rajju Shroff","Shroff",0,84,"agrochemicals","Manufacturing","M","India",2018-02-13 23:10:01,1540.124,1516,1516,"//specials-images.forbesimg.com/imageserve/59cc1993a7ea434a34f46d5d/416x416.jpg?background=000000&cropX1=355&cropX2=1833&cropY1=10&cropY2=1488",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/rajju-shroff","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1840",2000,"Billionaires","Rakesh Gangwal","Gangwal",-0.168,64,"airline","Service","M","United States",2018-02-13 23:10:01,3282.278,707,707,"http://specials-images.forbesimg.com/imageserve/55f78579e4b0ffa7afe49489/416x416.jpg?background=000000&cropX1=90&cropX2=609&cropY1=53&cropY2=572",NA,"FL","Florida",NA,NA,NA,"http://www.forbes.com/profile/rakesh-gangwal","http://i.forbesimg.com/media/lists/people/rakesh-gangwal_200x200.jpg"
"1841",2000,"Billionaires","Rakesh Jhunjhunwala","Jhunjhunwala",0,57,"investments","Finance and Investments","M","India",2018-02-13 23:10:01,3120.304,762,762,"//specials-images.forbesimg.com/imageserve/59cc103231358e542c02fab4/416x416.jpg?background=000000&cropX1=2061&cropX2=4794&cropY1=254&cropY2=2989",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/rakesh-jhunjhunwala","http://i.forbesimg.com/media/lists/people/rakesh-jhunjhunwala_200x200.jpg"
"1842",2000,"Billionaires","Ralph Dommermuth","Dommermuth",-24.159,54,"internet service provider","Technology","M","Germany",2018-02-13 23:10:01,6048.011,300,300,"//specials-images.forbesimg.com/imageserve/58a1e44031358e1a35ab4492/416x416.jpg?background=000000&cropX1=190&cropX2=744&cropY1=92&cropY2=646",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ralph-dommermuth","http://i.forbesimg.com/media/lists/people/ralph-dommermuth_200x200.jpg"
"1843",2000,"Billionaires","Ralph Lauren","Lauren",22.671,78,"Ralph Lauren","Fashion & Retail","M","United States",2018-02-13 23:10:01,6257.713,289,289,"//specials-images.forbesimg.com/imageserve/59d5998e31358e542c035755/416x416.jpg?background=000000&cropX1=735&cropX2=2223&cropY1=407&cropY2=1897","Chairman, Ralph Lauren Corporation","NY","New York",NA,NA,NA,"http://www.forbes.com/profile/ralph-lauren","http://i.forbesimg.com/media/lists/people/ralph-lauren_200x200.jpg"
"1844",2000,"Billionaires","Ralph Sonnenberg & family","Sonnenberg",-35.31,83,"blinds","Manufacturing","M","Netherlands",2018-02-13 23:10:01,2915.53,822,822,NA,"Chairman and CEO, Hunter Douglas N.V.",NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ralph-sonnenberg","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1845",2000,"Billionaires","Ramon Ang","Ang",-34.428,64,"Diversified","Food and Beverage","M","Philippines",2018-02-13 23:10:01,2451.322,993,993,"//specials-images.forbesimg.com/imageserve/599b5da74bbe6f5997f0433f/416x416.jpg?background=000000&cropX1=1857&cropX2=3663&cropY1=600&cropY2=2405",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ramon-ang","http://i.forbesimg.com/media/lists/people/ramon-ang_200x200.jpg"
"1846",2000,"Billionaires","Rana Kapoor","Kapoor",0,60,"banking","Finance and Investments","M","India",2018-02-13 23:10:01,1337.016,1688,1688,"//specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/416x416.jpg?background=000000&cropX1=481&cropX2=1924&cropY1=258&cropY2=1702",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/rana-kapoor","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1847",2000,"Billionaires","Randa Williams","Williams",63.41,56,"pipelines","Energy","F","United States",2018-02-13 23:10:01,5703.028,325,325,"//specials-images.forbesimg.com/imageserve/08e1b96a529223a3ac25ca9a21cc8092/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805","Non-Executive Chairman of the Board, Enterprise GP Holdings","TX","Texas",NA,NA,NA,"http://www.forbes.com/profile/randa-williams","http://i.forbesimg.com/media/lists/people/randa-williams_200x200.jpg"
"1848",2000,"Billionaires","Randal Kirk","Kirk",23.897,63,"pharmaceuticals","Healthcare","M","United States",2018-02-13 23:10:01,2942.668,806,806,"//specials-images.forbesimg.com/imageserve/5a825b3aa7ea431690135c09/416x416.jpg?background=000000&cropX1=444&cropX2=2978&cropY1=27&cropY2=2561",NA,"FL","Florida",NA,NA,NA,"http://www.forbes.com/profile/randal-kirk","http://i.forbesimg.com/media/lists/people/randal-kirk_200x200.jpg"
"1849",2000,"Billionaires","Randall Rollins","Rollins",-16.248,86,"pest control","Service","M","United States",2018-02-13 23:10:01,4370.818,491,492,"//specials-images.forbesimg.com/imageserve/c71620af40d526c7e992f006ce03dc6f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=126&cropY2=870",NA,"GA","Georgia",NA,NA,NA,"http://www.forbes.com/profile/randall-rollins","http://i.forbesimg.com/media/lists/people/randall-rollins_200x200.jpg"
"1850",2000,"Billionaires","Randolph Lerner","Lerner",0.86,55,"banking, credit cards","Finance and Investments","M","United States",2018-02-13 23:10:01,1092.102,1905,1905,NA,NA,"OH","Ohio",NA,NA,NA,"http://www.forbes.com/profile/randolph-lerner","http://i.forbesimg.com/media/lists/people/randolph-lerner_200x200.jpg"
"1851",2000,"Billionaires","Ranjan Pai","Pai",0,45,"education","Service","M","India",2018-02-13 23:10:01,1898.215,1269,1269,"//specials-images.forbesimg.com/imageserve/59cc16a731358e542c02fc02/416x416.jpg?background=000000&cropX1=673&cropX2=2666&cropY1=4&cropY2=1997",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ranjan-pai","http://i.forbesimg.com/media/lists/people/ranjan-pai_200x200.jpg"
"1852",2000,"Billionaires","Ravi Jaipuria","Jaipuria",0,63,"soft drinks","Food and Beverage","M","India",2018-02-13 23:10:01,2127.352,1143,1143,"//specials-images.forbesimg.com/imageserve/59cc173531358e542c02fc2c/416x416.jpg?background=000000&cropX1=10&cropX2=1632&cropY1=10&cropY2=1633",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ravi-jaipuria","http://i.forbesimg.com/media/lists/people/ravi-jaipuria_200x200.jpg"
"1853",2000,"Billionaires","Ravi Pillai","Pillai",0,64,"construction","Construction & Engineering","M","India",2018-02-13 23:10:01,3976.553,561,561,"//specials-images.forbesimg.com/imageserve/852181c7f225b2df196d085d65487095/416x416.jpg?background=000000&cropX1=89&cropX2=704&cropY1=81&cropY2=697",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ravi-pillai","http://i.forbesimg.com/media/lists/people/ravi-pillai_200x200.jpg"
"1854",2000,"Billionaires","Ray Dalio","Dalio",0,68,"hedge funds","Finance and Investments","M","United States",2018-02-13 23:10:01,17720,71,71,"//specials-images.forbesimg.com/imageserve/58c1d5374bbe6f0e55884b3e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=60&cropY2=804","Founder & Co-Chief Investment Officer, Bridgewater Associates","CT","Connecticut",NA,NA,NA,"http://www.forbes.com/profile/ray-dalio","http://i.forbesimg.com/media/lists/people/ray-dalio_200x200.jpg"
"1855",2000,"Billionaires","Ray Davis","Davis",20.464,76,"pipelines","Energy","M","United States",2018-02-13 23:10:01,2788.465,856,856,"//specials-images.forbesimg.com/imageserve/57e16edba7ea430a8a1a0c09/416x416.jpg?background=000000&cropX1=87&cropX2=712&cropY1=89&cropY2=714",NA,"TX","Texas",NA,NA,NA,"http://www.forbes.com/profile/ray-davis","http://i.forbesimg.com/media/lists/people/ray-davis_200x200.jpg"
"1856",2000,"Billionaires","Ray Lee Hunt","Hunt",2.341,74,"oil, real estate","Energy","M","United States",2018-02-13 23:10:01,4853.778,424,424,"//specials-images.forbesimg.com/imageserve/5605a059e4b0ffa7afe518cd/416x416.jpg?background=000000&cropX1=0&cropX2=374&cropY1=25&cropY2=399",NA,"TX","Texas",NA,NA,NA,"http://www.forbes.com/profile/ray-lee-hunt","http://i.forbesimg.com/media/lists/people/ray-lee-hunt_200x200.jpg"
"1857",2000,"Billionaires","Reed Hastings","Hastings",2.56,57,"Netflix","Media & Entertainment","M","United States",2018-02-13 23:10:01,2822.414,844,844,"http://specials-images.forbesimg.com/imageserve/5705719be4b0072dbd74377f/416x416.jpg?background=000000&cropX1=158&cropX2=582&cropY1=44&cropY2=468",NA,"CA","California",NA,NA,NA,"http://www.forbes.com/profile/reed-hastings","http://i.forbesimg.com/media/lists/people/reed-hastings_200x200.jpg"
"1858",2000,"Billionaires","Regine Leibinger","Leibinger",0,55,"machine tools","Manufacturing","F","Germany",2018-02-13 23:10:01,1686.91,1407,1408,"//specials-images.forbesimg.com/imageserve/58a1e4d34bbe6f0e5586ab01/416x416.jpg?background=000000&cropX1=84&cropX2=656&cropY1=224&cropY2=796",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/regine-leibinger","http://i.forbesimg.com/media/lists/people/regine-leibinger_200x200.jpg"
"1859",2000,"Billionaires","Reid Hoffman","Hoffman",-9.293,50,"LinkedIn","Technology","M","United States",2018-02-13 23:10:01,3242.59,725,725,"//specials-images.forbesimg.com/imageserve/59dbe8d54bbe6f37dda037b9/416x416.jpg?background=000000&cropX1=1420&cropX2=3289&cropY1=104&cropY2=1972","Chairman and Cofounder, LinkedIn","CA","California",NA,NA,NA,"http://www.forbes.com/profile/reid-hoffman","http://i.forbesimg.com/media/lists/people/reid-hoffman_200x200.jpg"
"1860",2000,"Billionaires","Reinfried Pohl Jr","Pohl",0,58,"mutual funds","Finance and Investments","M","Germany",2018-02-13 23:10:01,1289.647,1736,1737,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/reinfried-pohl-jr","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1861",2000,"Billionaires","Reinhold Schmieding","Schmieding",0,63,"medical devices","Healthcare","M","United States",2018-02-13 23:10:01,4980.384,403,403,"//specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918",NA,"FL","Florida",NA,NA,NA,"http://www.forbes.com/profile/reinhold-schmieding","http://i.forbesimg.com/media/lists/people/reinhold-schmieding_200x200.jpg"
"1862",2000,"Billionaires","Reinhold Wuerth & family","Wuerth",0,82,"fasteners","Manufacturing","M","Germany",2018-02-13 23:10:01,13757.967,107,107,"//specials-images.forbesimg.com/imageserve/58a1e528a7ea431f32196753/416x416.jpg?background=000000&cropX1=148&cropX2=710&cropY1=15&cropY2=577",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/reinhold-wuerth","http://i.forbesimg.com/media/lists/people/reinhold-wuerth_200x200.jpg"
"1863",2000,"Billionaires","Reinold Geiger","Geiger",20.549,70,"beauty products","Fashion & Retail","M","Austria",2018-02-13 23:10:01,1541.823,1514,1514,"//specials-images.forbesimg.com/imageserve/589cc271a7ea431f32192387/416x416.jpg?background=000000&cropX1=251&cropX2=744&cropY1=124&cropY2=617",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/reinold-geiger","http://i.forbesimg.com/media/lists/people/reinold-geiger_200x200.jpg"
"1864",2000,"Billionaires","Remo Ruffini","Ruffini",0,56,"winter jackets","Fashion & Retail","M","Italy",2018-02-13 23:10:01,1972.238,1235,1235,"//specials-images.forbesimg.com/imageserve/589fac96a7ea431f32194d85/416x416.jpg?background=000000&cropX1=16&cropX2=729&cropY1=35&cropY2=749",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/remo-ruffini","http://i.forbesimg.com/media/lists/people/remo-ruffini_200x200.jpg"
"1865",2000,"Billionaires","Ren Jianhua","Ren",-6.708,61,"kitchen appliances","Manufacturing","M","China",2018-02-13 23:10:01,3206.236,737,737,"http://specials-images.forbesimg.com/imageserve/562a5a9ee4b0ffa7afe63015/416x416.jpg?background=000000&cropX1=89&cropX2=630&cropY1=132&cropY2=673",NA,NA,"Zhejiang",NA,NA,NA,"http://www.forbes.com/profile/ren-jianhua","http://i.forbesimg.com/media/lists/people/ren-jianhua_200x200.jpg"
"1866",2000,"Billionaires","Ren Zhengfei","Ren",0,74,"telecom equipment","Telecom","M","China",2018-02-13 23:10:01,1745.81,1347,1347,"http://specials-images.forbesimg.com/imageserve/56c6960fe4b062f6b59a146c/416x416.jpg?background=000000&cropX1=279&cropX2=635&cropY1=314&cropY2=670",NA,NA,"Guangdong",NA,NA,NA,"http://www.forbes.com/profile/ren-zhengfei","http://i.forbesimg.com/media/lists/people/ren-zhengfei_200x200.jpg"
"1867",2000,"Billionaires","Renate Reimann-Haas","Reimann-Haas",0,66,"consumer goods","Fashion & Retail","F","Germany",2018-02-13 23:10:01,4368.635,493,494,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/renate-reimann-haas","http://i.forbesimg.com/media/lists/people/no-pic-female_200x200.jpg"
"1868",2000,"Billionaires","Renzo Rosso & family","Rosso",0,62,"fashion","Fashion & Retail","M","Italy",2018-02-13 23:10:01,4110.561,536,536,NA,NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/renzo-rosso","http://i.forbesimg.com/media/lists/people/renzo-rosso_200x200.jpg"
"1869",2000,"Billionaires","Ricardo Salinas Pliego & family","Salinas Pliego",-14.863,62,"retail, media","Fashion & Retail","M","Mexico",2018-02-13 23:10:01,6940.191,246,246,"//specials-images.forbesimg.com/imageserve/589fd48a4bbe6f0e55869072/416x416.jpg?background=000000&cropX1=43&cropX2=729&cropY1=16&cropY2=702",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/ricardo-salinas-pliego","http://i.forbesimg.com/media/lists/people/ricardo-salinas-pliego_200x200.jpg"
"1870",2000,"Billionaires","Richard Branson","Branson",-15.636,67,"Virgin","Diversified","M","United Kingdom",2018-02-13 23:10:01,4961.685,408,408,"//specials-images.forbesimg.com/imageserve/58a0d2eea7ea431f32195a5f/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=64&cropY2=778",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/richard-branson","http://i.forbesimg.com/media/lists/people/richard-branson_200x200.jpg"
"1871",2000,"Billionaires","Richard Chandler","Chandler",0,59,"investments","Finance and Investments","M","New Zealand",2018-02-13 23:10:01,2079,1173,1173,"//specials-images.forbesimg.com/imageserve/5a6f911831358e4955abf07e/416x416.jpg?background=000000&cropX1=120&cropX2=400&cropY1=0&cropY2=280",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/richard-chandler","http://i.forbesimg.com/media/lists/people/richard-chandler_200x200.jpg"
"1872",2000,"Billionaires","Richard Chang","Chang",-0.001,71,"real estate, electronics","Real Estate","M","Taiwan",2018-02-13 23:10:01,1025.342,1960,1960,"//specials-images.forbesimg.com/imageserve/139f1ffa4917e7932adae4f11adbc9d5/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=73&cropY2=809",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/richard-chang-1","http://i.forbesimg.com/media/lists/people/richard-chang-1_200x200.jpg"
"1873",2000,"Billionaires","Richard Desmond","Desmond",0,66,"publishing","Media & Entertainment","M","United Kingdom",2018-02-13 23:10:01,1490.651,1554,1554,"//specials-images.forbesimg.com/imageserve/58a0dceb31358e1a35ab3935/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/richard-desmond","http://i.forbesimg.com/media/lists/people/richard-desmond_200x200.jpg"
"1874",2000,"Billionaires","Richard DeVos & family","DeVos",0,91,"Amway","Service","M","United States",2018-02-13 23:10:01,5455.417,355,355,"//specials-images.forbesimg.com/imageserve/57e05bec4bbe6f6781c5259e/416x416.jpg?background=000000&cropX1=217&cropX2=736&cropY1=15&cropY2=534",NA,"MI","Michigan",NA,NA,NA,"http://www.forbes.com/profile/richard-devos","http://i.forbesimg.com/media/lists/people/richard-devos_200x200.jpg"
"1875",2000,"Billionaires","Richard Hayne","Hayne",12.729,70,"Urban Outfitters","Fashion & Retail","M","United States",2018-02-13 23:10:01,1461.136,1578,1578,NA,"Chairman, President & Chief Executive Officer, Urban Outfitters","PA","Pennsylvania",NA,NA,NA,"http://www.forbes.com/profile/richard-hayne","http://i.forbesimg.com/media/lists/people/richard-hayne_200x200.jpg"
"1876",2000,"Billionaires","Richard Kinder","Kinder",21.155,73,"pipelines","Energy","M","United States",2018-02-13 23:10:01,6247.433,291,291,"//specials-images.forbesimg.com/imageserve/59d590eea7ea436b47b3749e/416x416.jpg?background=000000&cropX1=266&cropX2=966&cropY1=8&cropY2=708","Chairman and CEO, Kinder Morgan","TX","Texas",NA,NA,NA,"http://www.forbes.com/profile/richard-kinder","http://i.forbesimg.com/media/lists/people/richard-kinder_200x200.jpg"
"1877",2000,"Billionaires","Richard LeFrak & family","LeFrak",-1.177,72,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,5653.311,333,333,"//specials-images.forbesimg.com/imageserve/59d5965d31358e542c035747/416x416.jpg?background=000000&cropX1=386&cropX2=1275&cropY1=229&cropY2=1117",NA,"NY","New York",NA,NA,NA,"http://www.forbes.com/profile/richard-lefrak","http://i.forbesimg.com/media/lists/people/richard-lefrak_200x200.jpg"
"1878",2000,"Billionaires","Richard Li","Li",8.55,51,"telecom","Telecom","M","Hong Kong",2018-02-13 23:10:01,4433.951,483,483,"//specials-images.forbesimg.com/imageserve/5a57a469a7ea431690109d2b/416x416.jpg?background=000000&cropX1=1549&cropX2=3240&cropY1=977&cropY2=2667",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/richard-li","http://i.forbesimg.com/media/lists/people/richard-li_200x200.jpg"
"1879",2000,"Billionaires","Richard Oetker","Oetker",0,67,"consumer goods","Fashion & Retail","M","Germany",2018-02-13 23:10:01,2393.804,1014,1020,"//specials-images.forbesimg.com/imageserve/58a1e5ad31358e1a35ab449b/416x416.jpg?background=000000&cropX1=203&cropX2=536&cropY1=39&cropY2=373",NA,NA,NA,NA,NA,NA,"http://www.forbes.com/profile/richard-oetker","http://i.forbesimg.com/media/lists/people/richard-oetker_200x200.jpg"
"1880",2000,"Billionaires","Richard Peery","Peery",0,79,"real estate","Real Estate","M","United States",2018-02-13 23:10:01,2548.24,942,942,NA,NA,"CA","California",NA,NA,NA,"http://www.forbes.com/profile/richard-peery","http://i.forbesimg.com/media/lists/people/no-pic_200x200.jpg"
"1881",2000,"Billionaires","Richard Schulze","Schulze",-9.057,77,"Best Buy","Fashion & Retail","M","United States",2018-02-13 23:10:01,4025.223,555,555,"http://specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=245&cropX2=1029&cropY1=108&cropY2=892","Chairman, Best Buy","FL","Florida",NA,NA,NA,"http://www.forbes.com/profile/richard-schulze","http://i.forbesimg.com/media/lists/people/richard-schulze_200x200.jpg"
